OrderID,OrderDate,CustomerID,ProductID,OrderQuantity,SalesAmount
SO68976,2013-10-23,29012,225,1,8.99
SO68977,2013-10-23,16759,477,1,4.99
SO68977,2013-10-23,16759,480,1,2.29
SO68978,2013-10-23,11262,477,1,4.99
SO68979,2013-10-23,15857,528,1,4.99
SO68980,2013-10-23,15512,528,1,4.99
SO68980,2013-10-23,15512,485,1,21.98
SO68980,2013-10-23,15512,222,1,34.99
SO68981,2013-10-23,18146,485,1,21.98
SO68981,2013-10-23,18146,478,1,9.99
SO68982,2013-10-23,13692,539,1,24.99
SO68983,2013-10-23,21866,477,1,4.99
SO68984,2013-10-23,17988,536,1,29.99
SO68984,2013-10-23,17988,485,1,21.98
SO68984,2013-10-23,17988,484,1,7.95
SO68985,2013-10-23,27317,529,1,3.99
SO68985,2013-10-23,27317,480,1,2.29
SO68986,2013-10-23,22315,477,1,4.99
SO68986,2013-10-23,22315,222,1,34.99
SO68987,2013-10-23,23951,541,1,28.99
SO68987,2013-10-23,23951,530,1,4.99
SO68987,2013-10-23,23951,480,1,2.29
SO68988,2013-10-23,22833,477,1,4.99
SO68988,2013-10-23,22833,463,1,24.49
SO68989,2013-10-23,21133,538,1,21.49
SO68990,2013-10-23,16306,530,1,4.99
SO68990,2013-10-23,16306,480,1,2.29
SO68991,2013-10-23,27923,541,1,28.99
SO68992,2013-10-23,11566,467,1,24.49
SO68992,2013-10-23,11566,530,1,4.99
SO68993,2013-10-23,14626,528,1,4.99
SO68993,2013-10-23,14626,537,1,35.00
SO68993,2013-10-23,14626,222,1,34.99
SO68993,2013-10-23,14626,231,1,49.99
SO68993,2013-10-23,14626,465,1,24.49
SO68994,2013-10-23,11862,528,1,4.99
SO68994,2013-10-23,11862,537,1,35.00
SO68994,2013-10-23,11862,480,1,2.29
SO68995,2013-10-23,19883,600,1,539.99
SO68995,2013-10-23,19883,225,1,8.99
SO68996,2013-10-23,16851,353,1,2319.99
SO68996,2013-10-23,16851,478,1,9.99
SO68996,2013-10-23,16851,477,1,4.99
SO68996,2013-10-23,16851,214,1,34.99
SO68997,2013-10-23,27769,569,1,742.35
SO68997,2013-10-23,27769,530,1,4.99
SO68997,2013-10-23,27769,541,1,28.99
SO68998,2013-10-23,17925,386,1,1120.49
SO68999,2013-10-23,26028,388,1,1120.49
SO68999,2013-10-23,26028,217,1,34.99
SO69000,2013-10-23,26138,382,1,1120.49
SO69000,2013-10-23,26138,488,1,53.99
SO69001,2013-10-23,25561,605,1,539.99
SO69001,2013-10-23,25561,479,1,8.99
SO69001,2013-10-23,25561,477,1,4.99
SO69001,2013-10-23,25561,222,1,34.99
SO69002,2013-10-23,24271,605,1,539.99
SO69002,2013-10-23,24271,538,1,21.49
SO69002,2013-10-23,24271,480,1,2.29
SO69003,2013-10-23,25555,605,1,539.99
SO69003,2013-10-23,25555,479,1,8.99
SO69003,2013-10-23,25555,477,1,4.99
SO69003,2013-10-23,25555,465,1,24.49
SO69004,2013-10-23,29187,604,1,539.99
SO69004,2013-10-23,29187,479,1,8.99
SO69004,2013-10-23,29187,477,1,4.99
SO69004,2013-10-23,29187,214,1,34.99
SO69005,2013-10-23,21572,380,1,2443.35
SO69005,2013-10-23,21572,214,1,34.99
SO69006,2013-10-23,21874,372,1,2443.35
SO69006,2013-10-23,21874,479,1,8.99
SO69006,2013-10-23,21874,477,1,4.99
SO69007,2013-10-23,21882,380,1,2443.35
SO69008,2013-10-23,12578,592,1,564.99
SO69008,2013-10-23,12578,490,1,53.99
SO69009,2013-10-23,15176,563,1,2384.07
SO69009,2013-10-23,15176,479,1,8.99
SO69010,2013-10-23,27452,563,1,2384.07
SO69010,2013-10-23,27452,217,1,34.99
SO69010,2013-10-23,27452,490,1,53.99
SO69011,2013-10-23,23868,560,1,1214.85
SO69011,2013-10-23,23868,530,1,4.99
SO69011,2013-10-23,23868,541,1,28.99
SO69011,2013-10-23,23868,480,1,2.29
SO69012,2013-10-23,23460,605,1,539.99
SO69012,2013-10-23,23460,222,1,34.99
SO69012,2013-10-23,23460,465,1,24.49
SO69012,2013-10-23,23460,237,1,49.99
SO69013,2013-10-23,23680,604,1,539.99
SO69014,2013-10-23,23375,606,1,539.99
SO69014,2013-10-23,23375,463,1,24.49
SO69015,2013-10-23,14881,386,1,1120.49
SO69015,2013-10-23,14881,214,1,34.99
SO69016,2013-10-23,21586,390,1,1120.49
SO69017,2013-10-23,21476,388,1,1120.49
SO69017,2013-10-23,21476,477,1,4.99
SO69017,2013-10-23,21476,479,1,8.99
SO69017,2013-10-23,21476,487,1,54.99
SO69017,2013-10-23,21476,484,1,7.95
SO69018,2013-10-23,18438,580,1,1700.99
SO69018,2013-10-23,18438,225,1,8.99
SO69019,2013-10-23,24204,606,1,539.99
SO69019,2013-10-23,24204,479,1,8.99
SO69019,2013-10-23,24204,477,1,4.99
SO69019,2013-10-23,24204,222,1,34.99
SO69019,2013-10-23,24204,225,1,8.99
SO69020,2013-10-23,24155,605,1,539.99
SO69021,2013-10-23,23778,604,1,539.99
SO69021,2013-10-23,23778,479,1,8.99
SO69021,2013-10-23,23778,477,1,4.99
SO69021,2013-10-23,23778,222,1,34.99
SO69022,2013-10-23,24690,604,1,539.99
SO69022,2013-10-23,24690,538,1,21.49
SO69022,2013-10-23,24690,529,1,3.99
SO69022,2013-10-23,24690,225,1,8.99
SO69022,2013-10-23,24690,222,1,34.99
SO69023,2013-10-23,18010,583,1,1700.99
SO69023,2013-10-23,18010,222,1,34.99
SO69023,2013-10-23,18010,234,1,49.99
SO69024,2013-10-23,12693,562,1,2384.07
SO69024,2013-10-23,12693,214,1,34.99
SO69025,2013-10-23,13000,576,1,2384.07
SO69025,2013-10-23,13000,477,1,4.99
SO69025,2013-10-23,13000,479,1,8.99
SO69025,2013-10-23,13000,214,1,34.99
SO69026,2013-10-23,27869,564,1,2384.07
SO69026,2013-10-23,27869,488,1,53.99
SO69026,2013-10-23,27869,467,1,24.49
SO69027,2013-10-24,14060,535,1,24.99
SO69027,2013-10-24,14060,465,1,24.49
SO69028,2013-10-24,19579,490,1,53.99
SO69029,2013-10-24,14772,587,1,769.49
SO69029,2013-10-24,14772,536,1,29.99
SO69029,2013-10-24,14772,480,1,2.29
SO69030,2013-10-24,19902,359,1,2294.99
SO69030,2013-10-24,19902,480,1,2.29
SO69031,2013-10-24,18168,353,1,2319.99
SO69032,2013-10-24,15460,593,1,564.99
SO69033,2013-10-24,11262,529,1,3.99
SO69033,2013-10-24,11262,214,1,34.99
SO69034,2013-10-24,27041,530,1,4.99
SO69034,2013-10-24,27041,480,1,2.29
SO69035,2013-10-24,13095,541,1,28.99
SO69035,2013-10-24,13095,530,1,4.99
SO69035,2013-10-24,13095,487,1,54.99
SO69036,2013-10-24,28680,539,1,24.99
SO69036,2013-10-24,28680,529,1,3.99
SO69036,2013-10-24,28680,480,1,2.29
SO69037,2013-10-24,26526,535,1,24.99
SO69037,2013-10-24,26526,528,1,4.99
SO69037,2013-10-24,26526,484,1,7.95
SO69038,2013-10-24,27301,541,1,28.99
SO69038,2013-10-24,27301,530,1,4.99
SO69038,2013-10-24,27301,222,1,34.99
SO69039,2013-10-24,12166,528,1,4.99
SO69039,2013-10-24,12166,536,1,29.99
SO69040,2013-10-24,23203,536,1,29.99
SO69040,2013-10-24,23203,528,1,4.99
SO69040,2013-10-24,23203,214,1,34.99
SO69041,2013-10-24,23303,536,1,29.99
SO69041,2013-10-24,23303,528,1,4.99
SO69041,2013-10-24,23303,480,1,2.29
SO69042,2013-10-24,15378,478,1,9.99
SO69042,2013-10-24,15378,477,1,4.99
SO69042,2013-10-24,15378,225,1,8.99
SO69043,2013-10-24,19819,475,1,69.99
SO69043,2013-10-24,19819,488,1,53.99
SO69044,2013-10-24,18995,474,1,69.99
SO69044,2013-10-24,18995,237,1,49.99
SO69045,2013-10-24,27725,475,1,69.99
SO69045,2013-10-24,27725,237,1,49.99
SO69046,2013-10-24,24682,477,1,4.99
SO69046,2013-10-24,24682,487,1,54.99
SO69047,2013-10-24,14360,485,1,21.98
SO69047,2013-10-24,14360,473,1,63.50
SO69048,2013-10-24,16401,528,1,4.99
SO69048,2013-10-24,16401,487,1,54.99
SO69048,2013-10-24,16401,222,1,34.99
SO69049,2013-10-24,17903,535,1,24.99
SO69049,2013-10-24,17903,528,1,4.99
SO69049,2013-10-24,17903,480,1,2.29
SO69050,2013-10-24,22425,529,1,3.99
SO69050,2013-10-24,22425,538,1,21.49
SO69051,2013-10-24,22542,538,1,21.49
SO69051,2013-10-24,22542,480,1,2.29
SO69052,2013-10-24,24836,530,1,4.99
SO69052,2013-10-24,24836,467,1,24.49
SO69053,2013-10-24,12973,528,1,4.99
SO69053,2013-10-24,12973,537,1,35.00
SO69053,2013-10-24,12973,222,1,34.99
SO69054,2013-10-24,18329,485,1,21.98
SO69054,2013-10-24,18329,472,1,63.50
SO69055,2013-10-24,12476,237,1,49.99
SO69056,2013-10-24,16110,591,1,564.99
SO69056,2013-10-24,16110,485,1,21.98
SO69056,2013-10-24,16110,472,1,63.50
SO69057,2013-10-24,19889,598,1,539.99
SO69058,2013-10-24,14914,589,1,769.49
SO69058,2013-10-24,14914,475,1,69.99
SO69058,2013-10-24,14914,488,1,53.99
SO69059,2013-10-24,16880,353,1,2319.99
SO69059,2013-10-24,16880,478,1,9.99
SO69059,2013-10-24,16880,225,1,8.99
SO69059,2013-10-24,16880,477,1,4.99
SO69060,2013-10-24,16779,361,1,2294.99
SO69060,2013-10-24,16779,480,1,2.29
SO69061,2013-10-24,12912,355,1,2319.99
SO69062,2013-10-24,12913,355,1,2319.99
SO69062,2013-10-24,12913,485,1,21.98
SO69062,2013-10-24,12913,480,1,2.29
SO69063,2013-10-24,15652,572,1,742.35
SO69063,2013-10-24,15652,214,1,34.99
SO69064,2013-10-24,15220,361,1,2294.99
SO69064,2013-10-24,15220,537,1,35.00
SO69064,2013-10-24,15220,528,1,4.99
SO69065,2013-10-24,15225,363,1,2294.99
SO69065,2013-10-24,15225,537,1,35.00
SO69066,2013-10-24,17923,388,1,1120.49
SO69066,2013-10-24,17923,490,1,53.99
SO69067,2013-10-24,26744,390,1,1120.49
SO69067,2013-10-24,26744,214,1,34.99
SO69068,2013-10-24,24302,583,1,1700.99
SO69069,2013-10-24,23664,581,1,1700.99
SO69069,2013-10-24,23664,237,1,49.99
SO69069,2013-10-24,23664,225,1,8.99
SO69070,2013-10-24,25557,604,1,539.99
SO69070,2013-10-24,25557,538,1,21.49
SO69070,2013-10-24,25557,480,1,2.29
SO69071,2013-10-24,29298,584,1,539.99
SO69071,2013-10-24,29298,479,1,8.99
SO69072,2013-10-24,15596,353,1,2319.99
SO69072,2013-10-24,15596,485,1,21.98
SO69072,2013-10-24,15596,478,1,9.99
SO69072,2013-10-24,15596,477,1,4.99
SO69072,2013-10-24,15596,488,1,53.99
SO69073,2013-10-24,18198,597,1,539.99
SO69073,2013-10-24,18198,535,1,24.99
SO69074,2013-10-24,27117,574,1,2384.07
SO69074,2013-10-24,27117,222,1,34.99
SO69075,2013-10-24,27287,561,1,2384.07
SO69075,2013-10-24,27287,541,1,28.99
SO69076,2013-10-24,25970,560,1,1214.85
SO69076,2013-10-24,25970,479,1,8.99
SO69076,2013-10-24,25970,477,1,4.99
SO69077,2013-10-24,25985,577,1,1214.85
SO69077,2013-10-24,25985,541,1,28.99
SO69077,2013-10-24,25985,530,1,4.99
SO69077,2013-10-24,25985,214,1,34.99
SO69078,2013-10-24,25987,560,1,1214.85
SO69078,2013-10-24,25987,237,1,49.99
SO69079,2013-10-24,19209,606,1,539.99
SO69079,2013-10-24,19209,217,1,34.99
SO69080,2013-10-24,19803,584,1,539.99
SO69080,2013-10-24,19803,214,1,34.99
SO69081,2013-10-24,21356,388,1,1120.49
SO69081,2013-10-24,21356,489,1,53.99
SO69082,2013-10-24,17558,580,1,1700.99
SO69082,2013-10-24,17558,539,1,24.99
SO69082,2013-10-24,17558,465,1,24.49
SO69083,2013-10-24,12302,390,1,1120.49
SO69083,2013-10-24,12302,529,1,3.99
SO69083,2013-10-24,12302,539,1,24.99
SO69083,2013-10-24,12302,214,1,34.99
SO69084,2013-10-24,28556,388,1,1120.49
SO69084,2013-10-24,28556,214,1,34.99
SO69085,2013-10-24,27907,606,1,539.99
SO69085,2013-10-24,27907,477,1,4.99
SO69085,2013-10-24,27907,479,1,8.99
SO69085,2013-10-24,27907,465,1,24.49
SO69086,2013-10-24,16297,564,1,2384.07
SO69086,2013-10-24,16297,541,1,28.99
SO69087,2013-10-24,11018,569,1,742.35
SO69087,2013-10-24,11018,479,1,8.99
SO69087,2013-10-24,11018,477,1,4.99
SO69087,2013-10-24,11018,222,1,34.99
SO69088,2013-10-24,11027,571,1,742.35
SO69088,2013-10-24,11027,530,1,4.99
SO69088,2013-10-24,11027,541,1,28.99
SO69088,2013-10-24,11027,480,1,2.29
SO69089,2013-10-24,12700,564,1,2384.07
SO69089,2013-10-24,12700,222,1,34.99
SO69090,2013-10-25,12412,483,1,120.00
SO69091,2013-10-25,18274,485,1,21.98
SO69092,2013-10-25,14018,540,1,32.60
SO69092,2013-10-25,14018,529,1,3.99
SO69092,2013-10-25,14018,480,1,2.29
SO69093,2013-10-25,12697,529,1,3.99
SO69093,2013-10-25,12697,480,1,2.29
SO69093,2013-10-25,12697,484,1,7.95
SO69094,2013-10-25,24068,376,1,2443.35
SO69094,2013-10-25,24068,479,1,8.99
SO69094,2013-10-25,24068,477,1,4.99
SO69095,2013-10-25,14797,590,1,769.49
SO69095,2013-10-25,14797,237,1,49.99
SO69096,2013-10-25,12523,357,1,2319.99
SO69096,2013-10-25,12523,217,1,34.99
SO69097,2013-10-25,14720,355,1,2319.99
SO69097,2013-10-25,14720,480,1,2.29
SO69098,2013-10-25,19033,353,1,2319.99
SO69098,2013-10-25,19033,537,1,35.00
SO69098,2013-10-25,19033,222,1,34.99
SO69098,2013-10-25,19033,228,1,49.99
SO69099,2013-10-25,12713,355,1,2319.99
SO69099,2013-10-25,12713,478,1,9.99
SO69099,2013-10-25,12713,477,1,4.99
SO69099,2013-10-25,12713,214,1,34.99
SO69100,2013-10-25,22690,374,1,2443.35
SO69100,2013-10-25,22690,540,1,32.60
SO69100,2013-10-25,22690,529,1,3.99
SO69100,2013-10-25,22690,214,1,34.99
SO69100,2013-10-25,22690,225,1,8.99
SO69101,2013-10-25,18045,581,1,1700.99
SO69101,2013-10-25,18045,237,1,49.99
SO69101,2013-10-25,18045,481,1,8.99
SO69102,2013-10-25,17952,583,1,1700.99
SO69102,2013-10-25,17952,234,1,49.99
SO69102,2013-10-25,17952,482,1,8.99
SO69103,2013-10-25,12962,225,1,8.99
SO69104,2013-10-25,11277,529,1,3.99
SO69104,2013-10-25,11277,214,1,34.99
SO69105,2013-10-25,29243,529,1,3.99
SO69105,2013-10-25,29243,539,1,24.99
SO69105,2013-10-25,29243,217,1,34.99
SO69105,2013-10-25,29243,231,1,49.99
SO69105,2013-10-25,29243,225,1,8.99
SO69106,2013-10-25,11228,480,1,2.29
SO69107,2013-10-25,27412,530,1,4.99
SO69107,2013-10-25,27412,541,1,28.99
SO69107,2013-10-25,27412,222,1,34.99
SO69108,2013-10-25,16089,540,1,32.60
SO69108,2013-10-25,16089,214,1,34.99
SO69109,2013-10-25,16096,478,1,9.99
SO69109,2013-10-25,16096,477,1,4.99
SO69109,2013-10-25,16096,481,1,8.99
SO69110,2013-10-25,20687,478,1,9.99
SO69111,2013-10-25,11185,475,1,69.99
SO69111,2013-10-25,11185,491,1,53.99
SO69112,2013-10-25,17451,477,1,4.99
SO69112,2013-10-25,17451,222,1,34.99
SO69113,2013-10-25,16842,477,1,4.99
SO69114,2013-10-25,18316,528,1,4.99
SO69114,2013-10-25,18316,480,1,2.29
SO69115,2013-10-25,15938,528,1,4.99
SO69115,2013-10-25,15938,480,1,2.29
SO69116,2013-10-25,16453,528,1,4.99
SO69116,2013-10-25,16453,480,1,2.29
SO69117,2013-10-25,14144,485,1,21.98
SO69117,2013-10-25,14144,214,1,34.99
SO69118,2013-10-25,16604,485,1,21.98
SO69118,2013-10-25,16604,217,1,34.99
SO69119,2013-10-25,16581,528,1,4.99
SO69119,2013-10-25,16581,537,1,35.00
SO69119,2013-10-25,16581,480,1,2.29
SO69119,2013-10-25,16581,484,1,7.95
SO69120,2013-10-25,27889,540,1,32.60
SO69120,2013-10-25,27889,529,1,3.99
SO69120,2013-10-25,27889,222,1,34.99
SO69121,2013-10-25,23972,541,1,28.99
SO69121,2013-10-25,23972,530,1,4.99
SO69121,2013-10-25,23972,214,1,34.99
SO69122,2013-10-25,12811,530,1,4.99
SO69123,2013-10-25,11808,528,1,4.99
SO69123,2013-10-25,11808,537,1,35.00
SO69123,2013-10-25,11808,486,1,159.00
SO69124,2013-10-25,13944,537,1,35.00
SO69124,2013-10-25,13944,528,1,4.99
SO69124,2013-10-25,13944,480,1,2.29
SO69125,2013-10-25,16772,485,1,21.98
SO69126,2013-10-25,13223,485,1,21.98
SO69126,2013-10-25,13223,214,1,34.99
SO69127,2013-10-25,17411,485,1,21.98
SO69127,2013-10-25,17411,471,1,63.50
SO69128,2013-10-25,16109,598,1,539.99
SO69128,2013-10-25,16109,225,1,8.99
SO69129,2013-10-25,16882,363,1,2294.99
SO69130,2013-10-25,16892,353,1,2319.99
SO69130,2013-10-25,16892,485,1,21.98
SO69131,2013-10-25,16907,353,1,2319.99
SO69131,2013-10-25,16907,485,1,21.98
SO69132,2013-10-25,18379,357,1,2319.99
SO69132,2013-10-25,18379,537,1,35.00
SO69132,2013-10-25,18379,528,1,4.99
SO69132,2013-10-25,18379,480,1,2.29
SO69133,2013-10-25,16116,353,1,2319.99
SO69133,2013-10-25,16116,485,1,21.98
SO69134,2013-10-25,18122,353,1,2319.99
SO69134,2013-10-25,18122,483,1,120.00
SO69135,2013-10-25,15578,357,1,2319.99
SO69135,2013-10-25,15578,487,1,54.99
SO69135,2013-10-25,15578,473,1,63.50
SO69136,2013-10-25,15588,359,1,2294.99
SO69136,2013-10-25,15588,485,1,21.98
SO69136,2013-10-25,15588,483,1,120.00
SO69137,2013-10-25,24300,580,1,1700.99
SO69138,2013-10-25,24307,583,1,1700.99
SO69138,2013-10-25,24307,477,1,4.99
SO69138,2013-10-25,24307,479,1,8.99
SO69139,2013-10-25,15643,582,1,1700.99
SO69139,2013-10-25,15643,214,1,34.99
SO69140,2013-10-25,25022,606,1,539.99
SO69140,2013-10-25,25022,465,1,24.49
SO69141,2013-10-25,21895,376,1,2443.35
SO69141,2013-10-25,21895,540,1,32.60
SO69142,2013-10-25,21873,372,1,2443.35
SO69142,2013-10-25,21873,529,1,3.99
SO69142,2013-10-25,21873,540,1,32.60
SO69143,2013-10-25,15600,355,1,2319.99
SO69143,2013-10-25,15600,537,1,35.00
SO69143,2013-10-25,15600,528,1,4.99
SO69143,2013-10-25,15600,486,1,159.00
SO69144,2013-10-25,27460,573,1,2384.07
SO69144,2013-10-25,27460,217,1,34.99
SO69145,2013-10-25,24799,575,1,2384.07
SO69145,2013-10-25,24799,479,1,8.99
SO69145,2013-10-25,24799,477,1,4.99
SO69145,2013-10-25,24799,491,1,53.99
SO69146,2013-10-25,27455,561,1,2384.07
SO69146,2013-10-25,27455,479,1,8.99
SO69146,2013-10-25,27455,477,1,4.99
SO69146,2013-10-25,27455,473,1,63.50
SO69147,2013-10-25,27116,573,1,2384.07
SO69147,2013-10-25,27116,225,1,8.99
SO69148,2013-10-25,15175,575,1,2384.07
SO69149,2013-10-25,27201,574,1,2384.07
SO69149,2013-10-25,27201,214,1,34.99
SO69149,2013-10-25,27201,463,1,24.49
SO69150,2013-10-25,27291,573,1,2384.07
SO69151,2013-10-25,23811,604,1,539.99
SO69151,2013-10-25,23811,482,1,8.99
SO69152,2013-10-25,23726,606,1,539.99
SO69152,2013-10-25,23726,477,1,4.99
SO69152,2013-10-25,23726,479,1,8.99
SO69152,2013-10-25,23726,225,1,8.99
SO69153,2013-10-25,23568,606,1,539.99
SO69153,2013-10-25,23568,529,1,3.99
SO69153,2013-10-25,23568,538,1,21.49
SO69153,2013-10-25,23568,480,1,2.29
SO69154,2013-10-25,20913,382,1,1120.49
SO69154,2013-10-25,20913,217,1,34.99
SO69154,2013-10-25,20913,225,1,8.99
SO69155,2013-10-25,24706,605,1,539.99
SO69155,2013-10-25,24706,479,1,8.99
SO69155,2013-10-25,24706,477,1,4.99
SO69155,2013-10-25,24706,463,1,24.49
SO69156,2013-10-25,12296,562,1,2384.07
SO69156,2013-10-25,12296,477,1,4.99
SO69156,2013-10-25,12296,479,1,8.99
SO69156,2013-10-25,12296,225,1,8.99
SO69157,2013-10-25,11025,565,1,742.35
SO69157,2013-10-25,11025,488,1,53.99
SO69158,2013-10-25,14316,569,1,742.35
SO69158,2013-10-25,14316,541,1,28.99
SO69158,2013-10-25,14316,530,1,4.99
SO69158,2013-10-25,14316,217,1,34.99
SO69158,2013-10-25,14316,490,1,53.99
SO69158,2013-10-25,14316,463,1,24.49
SO69159,2013-10-25,11756,225,1,8.99
SO69159,2013-10-25,11756,573,1,2384.07
SO69160,2013-10-25,13051,576,1,2384.07
SO69160,2013-10-25,13051,477,1,4.99
SO69160,2013-10-25,13051,479,1,8.99
SO69161,2013-10-26,12205,477,1,4.99
SO69161,2013-10-26,12205,479,1,8.99
SO69162,2013-10-26,11149,535,1,24.99
SO69163,2013-10-26,15222,539,1,24.99
SO69163,2013-10-26,15222,529,1,3.99
SO69163,2013-10-26,15222,214,1,34.99
SO69163,2013-10-26,15222,467,1,24.49
SO69164,2013-10-26,15138,539,1,24.99
SO69164,2013-10-26,15138,529,1,3.99
SO69164,2013-10-26,15138,467,1,24.49
SO69164,2013-10-26,15138,222,1,34.99
SO69165,2013-10-26,18290,485,1,21.98
SO69165,2013-10-26,18290,491,1,53.99
SO69166,2013-10-26,17325,485,1,21.98
SO69166,2013-10-26,17325,478,1,9.99
SO69166,2013-10-26,17325,477,1,4.99
SO69166,2013-10-26,17325,482,1,8.99
SO69167,2013-10-26,21213,537,1,35.00
SO69167,2013-10-26,21213,528,1,4.99
SO69167,2013-10-26,21213,485,1,21.98
SO69167,2013-10-26,21213,480,1,2.29
SO69168,2013-10-26,26672,475,1,69.99
SO69168,2013-10-26,26672,490,1,53.99
SO69169,2013-10-26,29123,478,1,9.99
SO69169,2013-10-26,29123,477,1,4.99
SO69169,2013-10-26,29123,225,1,8.99
SO69170,2013-10-26,16739,231,1,49.99
SO69171,2013-10-26,18274,225,1,8.99
SO69172,2013-10-26,21817,590,1,769.49
SO69172,2013-10-26,21817,485,1,21.98
SO69173,2013-10-26,17976,355,1,2319.99
SO69173,2013-10-26,17976,222,1,34.99
SO69174,2013-10-26,14525,363,1,2294.99
SO69174,2013-10-26,14525,478,1,9.99
SO69174,2013-10-26,14525,477,1,4.99
SO69175,2013-10-26,19195,595,1,564.99
SO69175,2013-10-26,19195,485,1,21.98
SO69175,2013-10-26,19195,478,1,9.99
SO69175,2013-10-26,19195,477,1,4.99
SO69175,2013-10-26,19195,222,1,34.99
SO69176,2013-10-26,22439,582,1,1700.99
SO69177,2013-10-26,11019,214,1,34.99
SO69178,2013-10-26,14282,489,1,53.99
SO69179,2013-10-26,12956,225,1,8.99
SO69180,2013-10-26,11285,480,1,2.29
SO69181,2013-10-26,11711,530,1,4.99
SO69182,2013-10-26,11300,530,1,4.99
SO69182,2013-10-26,11300,480,1,2.29
SO69182,2013-10-26,11300,486,1,159.00
SO69183,2013-10-26,27445,541,1,28.99
SO69183,2013-10-26,27445,530,1,4.99
SO69184,2013-10-26,15008,529,1,3.99
SO69184,2013-10-26,15008,540,1,32.60
SO69184,2013-10-26,15008,217,1,34.99
SO69185,2013-10-26,18637,536,1,29.99
SO69186,2013-10-26,15866,478,1,9.99
SO69186,2013-10-26,15866,477,1,4.99
SO69186,2013-10-26,15866,214,1,34.99
SO69187,2013-10-26,13285,478,1,9.99
SO69187,2013-10-26,13285,477,1,4.99
SO69187,2013-10-26,13285,487,1,54.99
SO69187,2013-10-26,13285,465,1,24.49
SO69188,2013-10-26,20383,476,1,69.99
SO69188,2013-10-26,20383,465,1,24.49
SO69189,2013-10-26,19755,476,1,69.99
SO69190,2013-10-26,18421,477,1,4.99
SO69191,2013-10-26,19215,477,1,4.99
SO69191,2013-10-26,19215,487,1,54.99
SO69191,2013-10-26,19215,471,1,63.50
SO69192,2013-10-26,16075,528,1,4.99
SO69192,2013-10-26,16075,480,1,2.29
SO69193,2013-10-26,17166,477,1,4.99
SO69194,2013-10-26,15988,528,1,4.99
SO69194,2013-10-26,15988,485,1,21.98
SO69194,2013-10-26,15988,487,1,54.99
SO69194,2013-10-26,15988,484,1,7.95
SO69195,2013-10-26,21803,528,1,4.99
SO69195,2013-10-26,21803,214,1,34.99
SO69196,2013-10-26,12407,528,1,4.99
SO69196,2013-10-26,12407,537,1,35.00
SO69196,2013-10-26,12407,217,1,34.99
SO69197,2013-10-26,21025,528,1,4.99
SO69197,2013-10-26,21025,536,1,29.99
SO69197,2013-10-26,21025,217,1,34.99
SO69198,2013-10-26,21096,477,1,4.99
SO69198,2013-10-26,21096,225,1,8.99
SO69199,2013-10-26,11391,541,1,28.99
SO69199,2013-10-26,11391,530,1,4.99
SO69200,2013-10-26,11396,541,1,28.99
SO69201,2013-10-26,25482,529,1,3.99
SO69201,2013-10-26,25482,486,1,159.00
SO69202,2013-10-26,28469,529,1,3.99
SO69202,2013-10-26,28469,538,1,21.49
SO69202,2013-10-26,28469,217,1,34.99
SO69203,2013-10-26,27172,538,1,21.49
SO69203,2013-10-26,27172,480,1,2.29
SO69204,2013-10-26,27333,541,1,28.99
SO69205,2013-10-26,13664,541,1,28.99
SO69205,2013-10-26,13664,530,1,4.99
SO69205,2013-10-26,13664,480,1,2.29
SO69205,2013-10-26,13664,486,1,159.00
SO69206,2013-10-26,12815,530,1,4.99
SO69206,2013-10-26,12815,480,1,2.29
SO69207,2013-10-26,12320,541,1,28.99
SO69207,2013-10-26,12320,530,1,4.99
SO69207,2013-10-26,12320,225,1,8.99
SO69208,2013-10-26,17705,530,1,4.99
SO69208,2013-10-26,17705,480,1,2.29
SO69209,2013-10-26,12074,528,1,4.99
SO69209,2013-10-26,12074,537,1,35.00
SO69209,2013-10-26,12074,222,1,34.99
SO69209,2013-10-26,12074,467,1,24.49
SO69210,2013-10-26,12428,537,1,35.00
SO69210,2013-10-26,12428,528,1,4.99
SO69210,2013-10-26,12428,217,1,34.99
SO69211,2013-10-26,12432,537,1,35.00
SO69211,2013-10-26,12432,485,1,21.98
SO69211,2013-10-26,12432,214,1,34.99
SO69212,2013-10-26,11495,477,1,4.99
SO69212,2013-10-26,11495,479,1,8.99
SO69213,2013-10-26,13368,485,1,21.98
SO69213,2013-10-26,13368,228,1,49.99
SO69214,2013-10-26,18595,359,1,2294.99
SO69214,2013-10-26,18595,537,1,35.00
SO69215,2013-10-26,16864,363,1,2294.99
SO69215,2013-10-26,16864,537,1,35.00
SO69215,2013-10-26,16864,528,1,4.99
SO69215,2013-10-26,16864,217,1,34.99
SO69216,2013-10-26,16786,361,1,2294.99
SO69217,2013-10-26,16147,361,1,2294.99
SO69217,2013-10-26,16147,537,1,35.00
SO69217,2013-10-26,16147,528,1,4.99
SO69217,2013-10-26,16147,485,1,21.98
SO69217,2013-10-26,16147,480,1,2.29
SO69217,2013-10-26,16147,484,1,7.95
SO69218,2013-10-26,16641,359,1,2294.99
SO69218,2013-10-26,16641,485,1,21.98
SO69218,2013-10-26,16641,477,1,4.99
SO69218,2013-10-26,16641,478,1,9.99
SO69218,2013-10-26,16641,214,1,34.99
SO69218,2013-10-26,16641,463,1,24.49
SO69219,2013-10-26,12947,359,1,2294.99
